model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
Naive,2019-02-01,2019-03-01,1,validation,7629.241941007436,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1197.9241736514055,-11.568294365329848
VECM,2019-02-01,2019-03-01,1,validation,7629.241941007436,6398.536641628994,383.426962976981,5907.15521695368,6889.918066304309,5647.033603492559,7150.039679765429,1014.5166488950258,-12.019340282841629
XGBoost,2019-02-01,2019-03-01,1,validation,7629.241941007436,6050.05859375,2.383046552594857,6047.004596709756,6053.112590790244,6045.387908333432,6054.729279166568,1577.8388572153528,-219570.3014697943
ARIMA,2019-03-01,2019-04-01,1,validation,7213.972057497156,6648.810571764239,439.6883313967635,6085.327302310849,7212.29384121763,5787.037277804095,7510.583865724384,358.39179437133873,-7.8310906294714036
BVAR,2019-03-01,2019-04-01,1,validation,7213.972057497156,6321.910319106523,480.06845345415877,5706.677841013579,6937.142797199467,5380.993440222554,7262.827197990492,633.0350287177816,-8.819315200050486
DMA,2019-03-01,2019-04-01,1,validation,7213.972057497156,6796.404992296623,,,,,,,
DMS,2019-03-01,2019-04-01,1,validation,7213.972057497156,6648.810571764239,,,,,,,
MS-VAR,2019-03-01,2019-04-01,1,validation,7213.972057497156,7121.663834042726,495.44677501584135,6486.723243876953,7756.604424208499,6150.605998755185,8092.721669330267,122.62474321381355,-7.1417547496945915
MS-VECM,2019-03-01,2019-04-01,1,validation,7213.972057497156,7220.159753593607,495.44677501584135,6585.219163427834,7855.10034375938,6249.101918306065,8191.217588881149,115.81425258415798,-7.124476453592657
Naive,2019-03-01,2019-04-01,1,validation,7213.972057497156,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,787.9363228651181,-9.420767477508878
VECM,2019-03-01,2019-04-01,1,validation,7213.972057497156,6398.536641628994,383.426962976981,5907.15521695368,6889.918066304309,5647.033603492559,7150.039679765429,603.7162480242041,-9.129521307929652
XGBoost,2019-03-01,2019-04-01,1,validation,7213.972057497156,7711.5576171875,2.383046552594857,7708.503620147256,7714.611614227744,7706.886931770932,7716.228302604068,496.2410696482605,-21800.983924814245
ARIMA,2019-01-01,2019-04-01,3,validation,7213.972057497156,6720.917651182557,728.7431886110867,5786.995676937764,7654.83962542735,5292.607247525987,8149.228054839127,298.53399172409024,-7.739141416217313
BVAR,2019-01-01,2019-04-01,3,validation,7213.972057497156,6323.943868943956,745.5831399932413,5368.440628641661,7279.447109246251,4862.627767076958,7785.259970810954,554.116728464346,-8.245606006517525
DMA,2019-01-01,2019-04-01,3,validation,7213.972057497156,6449.521868100485,,,,,,,
DMS,2019-01-01,2019-04-01,3,validation,7213.972057497156,6720.917651182557,,,,,,,
MS-VAR,2019-01-01,2019-04-01,3,validation,7213.972057497156,6439.046242669412,495.44677501584135,5804.105652503639,7073.986832835185,5467.98840738187,7410.104077956954,520.4520721660208,-8.34759502140512
