model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates,varset,split_label,train_end,valid_end
MS-VAR,validation,12,all,2478.861499569466,2849.2256562505677,70.3521118044934,44.62608739748672,6.4227100491448,2605.470780056729,2173.53524851499,-17.887148174590067,0.125,0.20833333333333334,24,full,2020-01-01,2021-12-01,,full,early,2018-12-01,2021-12-01
MS-VECM,test,1,all,668.9416712344937,800.5286474360644,12.42115526939917,11.552626231009278,1.7332224470288922,678.1267332030505,462.87585978097127,-8.129874772891599,0.6153846153846154,0.8461538461538461,13,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
MS-VECM,test,3,all,1160.711151000706,1510.0683151128947,22.688403454054328,21.41567735859414,3.0073931823062505,1284.4410209479663,899.7980545246778,-10.025264525927803,0.45454545454545453,0.7272727272727273,11,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
MS-VECM,test,6,all,1084.786497100028,1360.3859489979695,22.124360678928706,19.324506528236416,2.8106730195741174,1100.908514690091,833.1074316921892,-9.521038945822244,0.5,0.625,8,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
MS-VECM,test,12,all,369.167260202154,369.167260202154,15.631783238561928,14.49858921888882,0.9565093783284937,369.167260202154,230.4886524136051,-7.52996680788384,1.0,1.0,1,full,2022-01-01,2022-01-01,,full,early,2018-12-01,2021-12-01
MS-VECM,validation,1,all,962.9500291083074,1199.7973632387418,21.895544452731407,20.10301055714263,2.4949957187411975,1057.5810682127114,729.2305037950085,-9.214829155042503,0.47368421052631576,0.6842105263157895,19,full,2020-03-01,2021-12-01,,full,early,2018-12-01,2021-12-01
MS-VECM,validation,3,all,1512.8418657018692,1873.1204902388235,31.303705781690045,25.833854204357735,3.919761009357704,1514.9232171645856,1237.8877669068315,-11.865340175156332,0.23529411764705882,0.47058823529411764,17,full,2020-05-01,2021-12-01,,full,early,2018-12-01,2021-12-01
MS-VECM,validation,6,all,2810.131947103884,3605.450380118081,64.02066318128044,44.30158061133852,7.281029093082323,2810.131947103884,2479.4123802578615,-24.0754000452714,0.07142857142857142,0.2857142857142857,14,full,2020-08-01,2021-12-01,,full,early,2018-12-01,2021-12-01
MS-VECM,validation,12,all,6189.191855038796,7492.174613305901,186.3092970197767,88.41268164127418,16.03614592035373,6189.191855038796,5841.795398212262,-79.46310225081996,0.0,0.09090909090909091,11,full,2021-02-01,2021-12-01,,full,early,2018-12-01,2021-12-01
Naive,test,1,all,1072.9563381255052,1293.9935970748102,22.718901580969213,22.479379503034238,2.78002117357875,1970.8975145960935,829.3705887003932,-9.35924922626016,0.35294117647058826,0.5882352941176471,17,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
Naive,test,3,all,1723.3795556970665,1815.8480243474653,44.188712841131625,37.6921353635532,4.465262457296906,2917.7128890304,1363.5604923920976,-11.385541981500815,0.0,0.26666666666666666,15,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
Naive,test,6,all,1900.3077779546666,1964.9549552279584,50.63614487117897,42.04552257142565,4.923682046801434,3139.307777954667,1534.929723493224,-12.084156199045403,0.0,0.08333333333333333,12,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
Naive,test,12,all,2188.2822225759996,2245.046017082163,75.0401994669898,53.80657251214362,5.669821498193763,3053.9488892426666,1827.809840666877,-13.740337619274861,0.0,0.0,6,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
Naive,validation,1,all,1311.6419460915672,1556.8392885034957,30.49806213517783,24.51388236096702,3.3984536487840487,1830.733604222012,1048.8796304989476,-10.635697943058153,0.3142857142857143,0.45714285714285713,35,full,2019-02-01,2021-12-01,,full,early,2018-12-01,2021-12-01
Naive,validation,3,all,1587.1574810188195,1804.1527961394127,36.52922640287709,29.07351736515903,4.112312166163946,2175.4070853724825,1288.5168627312248,-11.724654712132617,0.18181818181818182,0.3333333333333333,33,full,2019-04-01,2021-12-01,,full,early,2018-12-01,2021-12-01
Naive,validation,6,all,1861.9029794144199,2083.4978229349276,44.65073024930081,34.17251455873933,4.824175525133053,2429.0594160621376,1553.1543075953257,-13.08793502892861,0.13333333333333333,0.2,30,full,2019-07-01,2021-12-01,,full,early,2018-12-01,2021-12-01
Naive,validation,12,all,2443.938461442485,2997.7204881726425,74.76688394032905,44.10792102981412,6.332224740480404,2827.875145779462,2141.7576258768263,-18.89297509278531,0.25,0.3333333333333333,24,full,2020-01-01,2021-12-01,,full,early,2018-12-01,2021-12-01
VECM,test,1,all,6049.21308790262,6559.905820445645,111.9865489366503,167.40209415408256,15.673462069517944,11870.686976543391,5744.536706497349,-72.5800619884778,0.13333333333333333,0.13333333333333333,15,full,2022-01-01,2025-01-01,,full,early,2018-12-01,2021-12-01
VECM,test,3,all,514831379.177095,574641138.4465755,8653840.251826841,199.95915510331847,1333923.9296871182,1028803163.2088584,514831058.1234759,-500741565448.0028,0.0,0.0,15,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
VECM,test,6,all,3.469657573514089e+18,4.0024341383324114e+18,5.664828415188725e+16,199.99999999998408,8989854644307775.0,6.935862054241842e+18,3.46965757351409e+18,-2.4292278963089913e+31,0.0,0.0,12,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
VECM,test,12,all,1.8524251836360713e+34,2.619538697654501e+34,2.978523866626881e+32,200.0,4.799618633108261e+31,3.7047187556524247e+34,1.8524251836360713e+34,-1.0405654074190195e+63,0.0,0.0,6,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
VECM,validation,1,all,1193.4689562860242,1437.4241671297193,28.252554648128747,22.68159204312915,3.0922683902315353,1691.0282666031806,959.6096882989847,-10.769720139601528,0.34285714285714286,0.45714285714285713,35,full,2019-02-01,2021-12-01,,full,early,2018-12-01,2021-12-01
VECM,validation,3,all,8357101.902684835,11995687.055710958,163934.57075258676,199.91940778238987,21653.183278462086,15542296.616879707,8356792.56718924,-211554315.82627994,0.0,0.0,33,full,2019-04-01,2021-12-01,,full,early,2018-12-01,2021-12-01
VECM,validation,6,all,3.075224975632228e+17,4.819074897324142e+17,6058578951556530.0,199.9999999999845,796788298087836.9,6.12282520897377e+17,3.0752249756322246e+17,-3.398024320691041e+29,0.0,0.0,30,full,2019-07-01,2021-12-01,,full,early,2018-12-01,2021-12-01
VECM,validation,12,all,3.944460062786627e+33,5.578308917031876e+33,1.2446332090351747e+32,200.0,1.0220064044768164e+31,3.9444600627866274e+33,3.944460062786627e+33,-4.5529672754596144e+61,0.0,0.0,24,full,2020-01-01,2021-12-01,,full,early,2018-12-01,2021-12-01
XGBoost,test,1,all,571.8256710930542,1205.936637841769,17.730673268597734,11.76377796783853,1.481595677986126,751.5309490201856,569.6678488180308,-216274.59793134316,0.058823529411764705,0.058823529411764705,17,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
XGBoost,test,3,all,1497.8739470102134,2521.7280276866245,57.50047916464393,28.931912978765737,3.880979253373202,1763.296635812297,1495.859995911215,-986244.323400712,0.0,0.0,15,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
XGBoost,test,6,all,1792.658392421621,2850.8014271710454,70.84943486259832,34.49077385913058,4.644763361603638,2066.5877137106836,1790.7079788664316,-1270439.299270682,0.0,0.0,12,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
XGBoost,test,12,all,2234.1885296349096,2694.166985391728,91.71929448072575,51.70098373284643,5.78876436761894,2361.778047864076,2232.5558037987644,-1110916.8339728252,0.0,0.0,6,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
XGBoost,validation,1,all,1366.2438967817127,1934.1832555338062,40.99317566079992,25.968361042169988,3.539926860361789,1531.8460448229025,1365.5123751185445,-734296.1067241528,0.0,0.0,35,full,2019-02-01,2021-12-01,,full,early,2018-12-01,2021-12-01
XGBoost,validation,3,all,1640.0573124902685,2163.346557074241,47.6702957266326,30.1082094794954,4.2493752006452,1874.6186574363378,1639.3419016595176,-1050524.705325123,0.0,0.0,33,full,2019-04-01,2021-12-01,,full,early,2018-12-01,2021-12-01
XGBoost,validation,6,all,1864.8631319677263,2283.474021612771,50.85893139258088,34.267834600894865,4.831845256400583,2121.9037777320054,1864.1759150937057,-1508725.6311155318,0.0,0.0,30,full,2019-07-01,2021-12-01,,full,early,2018-12-01,2021-12-01
XGBoost,validation,12,all,2636.6453265568484,3204.849670770929,79.94722096482847,46.23863270858909,6.831526665708651,2830.5112719589793,2636.035643063836,-3813685.697903268,0.0,0.0,24,full,2020-01-01,2021-12-01,,full,early,2018-12-01,2021-12-01
ARIMA,test,1,all,716.2241205195024,971.1493886547754,12.397846207190133,14.160527869280081,2.337052528207298,1422.1066809460224,584.5540957616561,-9.196694212058643,0.5,0.625,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
ARIMA,test,3,all,958.621994989952,1218.1058535560655,17.12889186214665,20.315536114125603,3.1280012677615305,1913.2281276416543,738.6823230543196,-8.91111243290757,0.5416666666666666,0.75,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
ARIMA,test,6,all,1450.2448514516552,1745.6965805888938,25.752583323965556,32.50650460267011,4.732175724752653,2899.8603605246412,1073.3209373122481,-9.246125533099244,0.5,0.75,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
ARIMA,test,12,all,2364.812611377824,2590.203475462463,40.65934067019534,54.50467458352032,7.716427210170391,4729.625222755648,1653.701802426709,-9.629494624085824,0.5,0.6666666666666666,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
ARIMA,validation,1,all,1748.2761457946071,1994.4135193647846,77.12428887215688,82.75736613470369,5.704657340456802,2879.710165537741,1500.0638574430957,-15.827633188365294,0.11428571428571428,0.22857142857142856,35,full,2021-02-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
ARIMA,validation,3,all,2001.07831713484,2197.668432398818,87.70796348690088,91.49489609712228,6.5295554927815935,3210.3943370121465,1614.993106637488,-12.0782599079159,0.09090909090909091,0.45454545454545453,33,full,2021-04-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
ARIMA,validation,6,all,2554.525542337654,2859.4905641249707,107.69433351563885,105.08654393301387,8.335464006378393,4171.049640024815,2032.047688526132,-11.837364872849395,0.2,0.36666666666666664,30,full,2021-07-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
ARIMA,validation,12,all,3472.024422769531,3833.3530226846005,131.91681240693748,125.45440031309617,11.329279792120696,5587.751061608645,2774.3024621215827,-11.824021677927808,0.08333333333333333,0.375,24,full,2022-01-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
BVAR,test,1,all,813.5622591942707,1105.424972194655,14.106947415258125,16.46204695051011,2.654668671762834,1623.749134655728,678.118502850199,-9.80379169568403,0.5,0.5416666666666666,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
BVAR,test,3,all,1135.403500808207,1436.3803518038067,20.278503670364167,24.84284824928763,3.7048425849921975,2265.369781375515,898.5962063548741,-9.37928008666536,0.375,0.5833333333333334,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
BVAR,test,6,all,1642.8390943801653,1965.5054755075855,29.129839117716145,37.86911245789273,5.360614295109331,3280.1893979403417,1258.1893477901392,-9.65196756900468,0.2916666666666667,0.7083333333333334,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
BVAR,test,12,all,2714.7878075234235,2934.715065686755,46.64389560862212,65.25438951992363,8.858402736446521,5429.575615046847,1996.8757680038325,-10.278469421228898,0.4166666666666667,0.5833333333333334,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
BVAR,validation,1,all,1212.3910526545328,1446.7087410026256,46.03687111360976,39.59370079692434,3.9560543880133543,1633.3892760052076,972.0710729368883,-11.435131560335005,0.2571428571428571,0.5428571428571428,35,full,2021-02-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
BVAR,validation,3,all,1364.8731152437472,1623.6160488006958,53.40166323163715,43.92022613930646,4.45360617337058,1803.625395725267,1044.6329152941955,-9.891904025694515,0.45454545454545453,0.5151515151515151,33,full,2021-04-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
BVAR,validation,6,all,1652.4905736341047,1937.2081577525466,69.64704541822904,51.93679921245637,5.392107250100848,2117.7682372445706,1242.2443880433786,-9.627618640448137,0.4,0.6333333333333333,30,full,2021-07-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
BVAR,validation,12,all,2075.838950794866,2346.5449598329415,97.1418736793802,63.104600240752944,6.77350082064742,2594.758379103096,1502.2445012379694,-9.538677835765748,0.4583333333333333,0.5833333333333334,24,full,2022-01-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMA,test,1,all,248.39825368639586,336.25923121916946,4.2902950741941694,4.432792046445679,0.8105280877150547,450.61826114191007,,,,,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMA,test,3,all,529.7188495534151,633.3144728236296,9.452844603051014,10.153882119128872,1.7284823857787968,983.4072562000787,,,,,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMA,test,6,all,983.2967102346852,1246.6296949910009,17.519045347297254,20.593044354815888,3.2085153191504614,1904.8019297219173,,,,,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMA,test,12,all,2614.905479765771,2819.5715534698825,44.88394234087438,61.649147829809465,8.532484856942636,5229.810959531542,,,,,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMA,validation,1,all,605.509021237679,865.1942878454423,24.35232148982401,19.647324772220554,1.975787115225075,719.0468738978519,,,,,35,full,2021-02-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMA,validation,3,all,964.7367658178812,1235.960894606239,39.43099306661134,31.57445397724765,3.1479538778641545,1210.877152867629,,,,,33,full,2021-04-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMA,validation,6,all,1454.423878777469,1696.4744030052757,60.93395656635733,47.62306041588928,4.745811968070117,1914.7165367446642,,,,,30,full,2021-07-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMA,validation,12,all,1921.2003165813858,2145.4487788694714,89.07996847017516,60.716250392248014,6.2689121022655225,2443.4898916282823,,,,,24,full,2022-01-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMS,test,1,all,251.3870439317235,338.2565400199953,4.337570046694618,4.487981819824334,0.820280565464698,461.46603470062587,,,,,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMS,test,3,all,534.4811935086213,638.4975408300608,9.524749997187946,10.244022189247174,1.7440220020271782,998.8999697299638,,,,,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMS,test,6,all,887.2314498801828,1108.9103762405189,15.641287508945705,17.904407721266534,2.8950526010538726,1709.4621932899208,,,,,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMS,test,12,all,2554.9106518575823,2758.4618338030455,43.81059272864955,59.65145413922229,8.336720625851823,5109.8213037151645,,,,,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMS,validation,1,all,779.1105156307422,1144.5621764622178,30.911388783715193,24.100199975111668,2.5422519964658705,921.7904499478402,,,,,35,full,2021-02-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMS,validation,3,all,1068.2010285397778,1407.6444007803573,43.782103066372734,34.06117441987331,3.4855596772861643,1318.0756973168498,,,,,33,full,2021-04-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMS,validation,6,all,1488.328659652276,1706.4562809065858,62.29875266591433,49.99440006802191,4.856443894015739,2004.0003266548326,,,,,30,full,2021-07-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
DMS,validation,12,all,1837.1342266313752,2061.1443483306234,85.22773452105183,58.08334438236333,5.99460289872785,2315.907055501975,,,,,24,full,2022-01-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
MS-VAR,test,1,all,199.04424865378044,280.0340492450888,3.3829394884468003,3.4550953716763986,0.6494850581184428,342.18705600188963,174.04403350289286,-7.282020379556795,1.0,1.0,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
MS-VAR,test,3,all,460.78339104581937,556.9420634007625,8.277249772307202,8.796959922400427,1.5035447119799163,833.0706651785691,320.67463690812536,-7.744499642018667,0.6666666666666666,0.9583333333333334,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
MS-VAR,test,6,all,777.7364285222756,992.895694007366,13.903334863532955,15.804849901419544,2.5377683248625047,1480.968634990919,602.6894628535185,-9.072829050938589,0.5416666666666666,0.625,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
MS-VAR,test,12,all,1668.669317705798,1975.018160868434,29.304921009655654,37.41590688002962,5.444898790699263,3299.9773072694966,1430.8507146621666,-14.767609355677104,0.2916666666666667,0.375,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
MS-VAR,validation,1,all,474.31611605559976,681.1657155148745,18.35599882200783,21.62988508055493,1.547702243528423,776.3400680895871,366.59289096404746,-8.055398532408738,0.7428571428571429,0.8571428571428571,35,full,2021-02-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
MS-VAR,validation,3,all,682.9465193599782,971.0580137550892,29.06748679013974,30.271994110831816,2.228467101251655,1128.051364770048,541.6788380579583,-8.970974996270963,0.6060606060606061,0.7272727272727273,33,full,2021-04-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
MS-VAR,validation,6,all,1071.3917517541504,1324.370239670225,45.011066344025494,46.23691520671991,3.495971066041894,1731.1561586204932,859.9131768449307,-10.523845773952793,0.36666666666666664,0.5,30,full,2021-07-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
MS-VAR,validation,12,all,1822.0221786230686,2063.920504452346,70.19133564834611,75.80363894973479,5.945292007077642,2980.158495384026,1566.648952696214,-15.194141945908529,0.16666666666666666,0.20833333333333334,24,full,2022-01-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
